station_id,state,date,datatype,value
GHCND:USC00030006,AR,2022-11-06T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-11-07T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-11-08T00:00:00,PRCP,13
GHCND:USC00030006,AR,2022-11-09T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-11-10T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-11-11T00:00:00,PRCP,5
GHCND:USC00030006,AR,2022-11-12T00:00:00,PRCP,97
GHCND:USC00030006,AR,2022-11-13T00:00:00,PRCP,18
GHCND:USC00030006,AR,2022-11-14T00:00:00,PRCP,20
GHCND:USC00030006,AR,2022-11-15T00:00:00,PRCP,71
GHCND:USC00030006,AR,2022-11-16T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-11-17T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-11-18T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-11-19T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-11-20T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-11-21T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-11-22T00:00:00,PRCP,18
GHCND:USC00030006,AR,2022-11-23T00:00:00,PRCP,119
GHCND:USC00030006,AR,2022-11-24T00:00:00,PRCP,208
GHCND:USC00030006,AR,2022-11-25T00:00:00,PRCP,84
GHCND:USC00030006,AR,2022-11-26T00:00:00,PRCP,277
GHCND:USC00030006,AR,2022-11-27T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-11-28T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-11-29T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-11-30T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-12-01T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-12-02T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-12-03T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-12-04T00:00:00,PRCP,25
GHCND:USC00030006,AR,2022-12-05T00:00:00,PRCP,13
GHCND:USC00030006,AR,2022-12-06T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-12-07T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-12-08T00:00:00,PRCP,310
GHCND:USC00030006,AR,2022-12-09T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-12-10T00:00:00,PRCP,30
GHCND:USC00030006,AR,2022-12-11T00:00:00,PRCP,36
GHCND:USC00030006,AR,2022-12-12T00:00:00,PRCP,5
GHCND:USC00030006,AR,2022-12-13T00:00:00,PRCP,478
GHCND:USC00030006,AR,2022-12-14T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-12-15T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-12-16T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-12-17T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-12-18T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-12-19T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-12-20T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-12-21T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-12-22T00:00:00,PRCP,3
GHCND:USC00030006,AR,2022-12-23T00:00:00,PRCP,3
GHCND:USC00030006,AR,2022-12-24T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-12-25T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-12-26T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-12-27T00:00:00,PRCP,5
GHCND:USC00030006,AR,2022-12-28T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-12-29T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-12-30T00:00:00,PRCP,0
GHCND:USC00030006,AR,2022-12-31T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-01-01T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-01-01T00:00:00,TMAX,111
GHCND:USC00030064,AR,2020-01-01T00:00:00,TMIN,-6
GHCND:USC00030064,AR,2020-01-02T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-01-02T00:00:00,TMAX,94
GHCND:USC00030064,AR,2020-01-02T00:00:00,TMIN,6
GHCND:USC00030064,AR,2020-01-03T00:00:00,PRCP,272
GHCND:USC00030064,AR,2020-01-03T00:00:00,TMAX,106
GHCND:USC00030064,AR,2020-01-03T00:00:00,TMIN,67
GHCND:USC00030064,AR,2020-01-04T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-01-04T00:00:00,TMAX,122
GHCND:USC00030064,AR,2020-01-04T00:00:00,TMIN,17
GHCND:USC00030064,AR,2020-01-05T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-01-05T00:00:00,TMAX,83
GHCND:USC00030064,AR,2020-01-05T00:00:00,TMIN,6
GHCND:USC00030064,AR,2020-01-06T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-01-06T00:00:00,TMAX,150
GHCND:USC00030064,AR,2020-01-06T00:00:00,TMIN,6
GHCND:USC00030064,AR,2020-01-07T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-01-07T00:00:00,TMAX,89
GHCND:USC00030064,AR,2020-01-07T00:00:00,TMIN,11
GHCND:USC00030064,AR,2020-01-08T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-01-08T00:00:00,TMAX,122
GHCND:USC00030064,AR,2020-01-08T00:00:00,TMIN,6
GHCND:USC00030064,AR,2020-01-09T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-01-09T00:00:00,TMAX,133
GHCND:USC00030064,AR,2020-01-09T00:00:00,TMIN,6
GHCND:USC00030064,AR,2020-01-10T00:00:00,PRCP,41
GHCND:USC00030064,AR,2020-01-10T00:00:00,TMAX,150
GHCND:USC00030064,AR,2020-01-10T00:00:00,TMIN,61
GHCND:USC00030064,AR,2020-01-11T00:00:00,PRCP,864
GHCND:USC00030064,AR,2020-01-11T00:00:00,TMAX,189
GHCND:USC00030064,AR,2020-01-11T00:00:00,TMIN,100
GHCND:USC00030064,AR,2020-01-12T00:00:00,PRCP,33
GHCND:USC00030064,AR,2020-01-12T00:00:00,TMAX,100
GHCND:USC00030064,AR,2020-01-12T00:00:00,TMIN,-22
GHCND:USC00030064,AR,2020-01-13T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-01-13T00:00:00,TMAX,33
GHCND:USC00030064,AR,2020-01-13T00:00:00,TMIN,-22
GHCND:USC00030064,AR,2020-01-14T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-01-14T00:00:00,TMAX,61
GHCND:USC00030064,AR,2020-01-14T00:00:00,TMIN,22
GHCND:USC00030064,AR,2020-01-15T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-01-15T00:00:00,TMAX,117
GHCND:USC00030064,AR,2020-01-15T00:00:00,TMIN,56
GHCND:USC00030064,AR,2020-01-16T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-01-16T00:00:00,TMAX,172
GHCND:USC00030064,AR,2020-01-16T00:00:00,TMIN,44
GHCND:USC00030064,AR,2020-01-17T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-01-17T00:00:00,TMAX,44
GHCND:USC00030064,AR,2020-01-17T00:00:00,TMIN,-11
GHCND:USC00030064,AR,2020-01-18T00:00:00,PRCP,183
GHCND:USC00030064,AR,2020-01-18T00:00:00,TMAX,128
GHCND:USC00030064,AR,2020-01-18T00:00:00,TMIN,-6
GHCND:USC00030064,AR,2020-01-19T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-01-19T00:00:00,TMAX,94
GHCND:USC00030064,AR,2020-01-19T00:00:00,TMIN,-17
GHCND:USC00030064,AR,2020-01-20T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-01-20T00:00:00,TMAX,56
GHCND:USC00030064,AR,2020-01-20T00:00:00,TMIN,-67
GHCND:USC00030064,AR,2020-01-21T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-01-21T00:00:00,TMAX,-28
GHCND:USC00030064,AR,2020-01-21T00:00:00,TMIN,-72
GHCND:USC00030064,AR,2020-01-22T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-01-22T00:00:00,TMAX,-6
GHCND:USC00030064,AR,2020-01-22T00:00:00,TMIN,-50
GHCND:USC00030064,AR,2020-01-23T00:00:00,PRCP,69
GHCND:USC00030064,AR,2020-01-23T00:00:00,TMAX,17
GHCND:USC00030064,AR,2020-01-23T00:00:00,TMIN,-28
GHCND:USC00030064,AR,2020-01-24T00:00:00,PRCP,79
GHCND:USC00030064,AR,2020-01-24T00:00:00,TMAX,39
GHCND:USC00030064,AR,2020-01-24T00:00:00,TMIN,11
GHCND:USC00030064,AR,2020-01-25T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-01-25T00:00:00,TMAX,44
GHCND:USC00030064,AR,2020-01-25T00:00:00,TMIN,11
GHCND:USC00030064,AR,2020-01-26T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-01-26T00:00:00,TMAX,89
GHCND:USC00030064,AR,2020-01-26T00:00:00,TMIN,22
GHCND:USC00030064,AR,2020-01-27T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-01-27T00:00:00,TMAX,144
GHCND:USC00030064,AR,2020-01-27T00:00:00,TMIN,17
GHCND:USC00030064,AR,2020-01-28T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-01-28T00:00:00,TMAX,133
GHCND:USC00030064,AR,2020-01-28T00:00:00,TMIN,17
GHCND:USC00030064,AR,2020-01-29T00:00:00,PRCP,69
GHCND:USC00030064,AR,2020-01-29T00:00:00,TMAX,22
GHCND:USC00030064,AR,2020-01-29T00:00:00,TMIN,11
GHCND:USC00030064,AR,2020-01-30T00:00:00,PRCP,15
GHCND:USC00030064,AR,2020-01-30T00:00:00,TMAX,28
GHCND:USC00030064,AR,2020-01-30T00:00:00,TMIN,11
GHCND:USC00030064,AR,2020-01-31T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-01-31T00:00:00,TMAX,33
GHCND:USC00030064,AR,2020-01-31T00:00:00,TMIN,11
GHCND:USC00030064,AR,2020-02-01T00:00:00,PRCP,25
GHCND:USC00030064,AR,2020-02-01T00:00:00,TMAX,78
GHCND:USC00030064,AR,2020-02-01T00:00:00,TMIN,33
GHCND:USC00030064,AR,2020-02-02T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-02-02T00:00:00,TMAX,128
GHCND:USC00030064,AR,2020-02-02T00:00:00,TMIN,28
GHCND:USC00030064,AR,2020-02-03T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-02-03T00:00:00,TMAX,183
GHCND:USC00030064,AR,2020-02-03T00:00:00,TMIN,44
GHCND:USC00030064,AR,2020-02-04T00:00:00,PRCP,46
GHCND:USC00030064,AR,2020-02-04T00:00:00,TMAX,178
GHCND:USC00030064,AR,2020-02-04T00:00:00,TMIN,106
GHCND:USC00030064,AR,2020-02-05T00:00:00,PRCP,229
GHCND:USC00030064,AR,2020-02-05T00:00:00,TMAX,150
GHCND:USC00030064,AR,2020-02-05T00:00:00,TMIN,22
GHCND:USC00030064,AR,2020-02-06T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-02-06T00:00:00,TMAX,28
GHCND:USC00030064,AR,2020-02-06T00:00:00,TMIN,0
GHCND:USC00030064,AR,2020-02-07T00:00:00,PRCP,51
GHCND:USC00030064,AR,2020-02-07T00:00:00,TMAX,11
GHCND:USC00030064,AR,2020-02-07T00:00:00,TMIN,-28
GHCND:USC00030064,AR,2020-02-08T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-02-08T00:00:00,TMAX,67
GHCND:USC00030064,AR,2020-02-08T00:00:00,TMIN,-17
GHCND:USC00030064,AR,2020-02-09T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-02-09T00:00:00,TMAX,106
GHCND:USC00030064,AR,2020-02-09T00:00:00,TMIN,-6
GHCND:USC00030064,AR,2020-02-10T00:00:00,PRCP,99
GHCND:USC00030064,AR,2020-02-10T00:00:00,TMAX,172
GHCND:USC00030064,AR,2020-02-10T00:00:00,TMIN,106
GHCND:USC00030064,AR,2020-02-11T00:00:00,PRCP,71
GHCND:USC00030064,AR,2020-02-11T00:00:00,TMAX,133
GHCND:USC00030064,AR,2020-02-11T00:00:00,TMIN,22
GHCND:USC00030064,AR,2020-02-12T00:00:00,PRCP,69
GHCND:USC00030064,AR,2020-02-12T00:00:00,TMAX,56
GHCND:USC00030064,AR,2020-02-12T00:00:00,TMIN,22
GHCND:USC00030064,AR,2020-02-13T00:00:00,PRCP,203
GHCND:USC00030064,AR,2020-02-13T00:00:00,TMAX,44
GHCND:USC00030064,AR,2020-02-13T00:00:00,TMIN,28
GHCND:USC00030064,AR,2020-02-14T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-02-14T00:00:00,TMAX,44
GHCND:USC00030064,AR,2020-02-14T00:00:00,TMIN,-78
GHCND:USC00030064,AR,2020-02-15T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-02-15T00:00:00,TMAX,-17
GHCND:USC00030064,AR,2020-02-15T00:00:00,TMIN,-78
GHCND:USC00030064,AR,2020-02-16T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-02-16T00:00:00,TMAX,83
GHCND:USC00030064,AR,2020-02-16T00:00:00,TMIN,-39
GHCND:USC00030064,AR,2020-02-17T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-02-17T00:00:00,TMAX,133
GHCND:USC00030064,AR,2020-02-17T00:00:00,TMIN,39
GHCND:USC00030064,AR,2020-02-18T00:00:00,PRCP,36
GHCND:USC00030064,AR,2020-02-18T00:00:00,TMAX,150
GHCND:USC00030064,AR,2020-02-18T00:00:00,TMIN,89
GHCND:USC00030064,AR,2020-02-19T00:00:00,PRCP,46
GHCND:USC00030064,AR,2020-02-19T00:00:00,TMAX,117
GHCND:USC00030064,AR,2020-02-19T00:00:00,TMIN,-6
GHCND:USC00030064,AR,2020-02-20T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-02-20T00:00:00,TMAX,83
GHCND:USC00030064,AR,2020-02-20T00:00:00,TMIN,-6
GHCND:USC00030064,AR,2020-02-21T00:00:00,PRCP,10
GHCND:USC00030064,AR,2020-02-21T00:00:00,TMAX,67
GHCND:USC00030064,AR,2020-02-21T00:00:00,TMIN,-56
GHCND:USC00030064,AR,2020-02-22T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-02-22T00:00:00,TMAX,33
GHCND:USC00030064,AR,2020-02-22T00:00:00,TMIN,-56
GHCND:USC00030064,AR,2020-02-23T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-02-23T00:00:00,TMAX,89
GHCND:USC00030064,AR,2020-02-23T00:00:00,TMIN,-33
GHCND:USC00030064,AR,2020-02-24T00:00:00,PRCP,152
GHCND:USC00030064,AR,2020-02-24T00:00:00,TMAX,89
GHCND:USC00030064,AR,2020-02-24T00:00:00,TMIN,50
GHCND:USC00030064,AR,2020-02-25T00:00:00,PRCP,38
GHCND:USC00030064,AR,2020-02-25T00:00:00,TMAX,156
GHCND:USC00030064,AR,2020-02-25T00:00:00,TMIN,78
GHCND:USC00030064,AR,2020-02-26T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-02-26T00:00:00,TMAX,94
GHCND:USC00030064,AR,2020-02-26T00:00:00,TMIN,28
GHCND:USC00030064,AR,2020-02-27T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-02-27T00:00:00,TMAX,33
GHCND:USC00030064,AR,2020-02-27T00:00:00,TMIN,-28
GHCND:USC00030064,AR,2020-02-28T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-02-28T00:00:00,TMAX,94
GHCND:USC00030064,AR,2020-02-28T00:00:00,TMIN,-33
GHCND:USC00030064,AR,2020-02-29T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-02-29T00:00:00,TMAX,128
GHCND:USC00030064,AR,2020-02-29T00:00:00,TMIN,11
GHCND:USC00030064,AR,2020-03-01T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-03-01T00:00:00,TMAX,133
GHCND:USC00030064,AR,2020-03-01T00:00:00,TMIN,6
GHCND:USC00030064,AR,2020-03-02T00:00:00,PRCP,5
GHCND:USC00030064,AR,2020-03-02T00:00:00,TMAX,189
GHCND:USC00030064,AR,2020-03-02T00:00:00,TMIN,100
GHCND:USC00030064,AR,2020-03-03T00:00:00,PRCP,13
GHCND:USC00030064,AR,2020-03-03T00:00:00,TMAX,211
GHCND:USC00030064,AR,2020-03-03T00:00:00,TMIN,89
GHCND:USC00030064,AR,2020-03-04T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-03-04T00:00:00,TMAX,194
GHCND:USC00030064,AR,2020-03-04T00:00:00,TMIN,72
GHCND:USC00030064,AR,2020-03-05T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-03-05T00:00:00,TMAX,150
GHCND:USC00030064,AR,2020-03-05T00:00:00,TMIN,61
GHCND:USC00030064,AR,2020-03-06T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-03-06T00:00:00,TMAX,206
GHCND:USC00030064,AR,2020-03-06T00:00:00,TMIN,50
GHCND:USC00030064,AR,2020-03-07T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-03-07T00:00:00,TMAX,139
GHCND:USC00030064,AR,2020-03-07T00:00:00,TMIN,-6
GHCND:USC00030064,AR,2020-03-08T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-03-08T00:00:00,TMAX,128
GHCND:USC00030064,AR,2020-03-08T00:00:00,TMIN,-6
GHCND:USC00030064,AR,2020-03-09T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-03-09T00:00:00,TMAX,194
GHCND:USC00030064,AR,2020-03-09T00:00:00,TMIN,22
GHCND:USC00030064,AR,2020-03-10T00:00:00,PRCP,38
GHCND:USC00030064,AR,2020-03-10T00:00:00,TMAX,161
GHCND:USC00030064,AR,2020-03-10T00:00:00,TMIN,100
GHCND:USC00030064,AR,2020-03-11T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-03-11T00:00:00,TMAX,150
GHCND:USC00030064,AR,2020-03-11T00:00:00,TMIN,61
GHCND:USC00030064,AR,2020-03-12T00:00:00,PRCP,51
GHCND:USC00030064,AR,2020-03-12T00:00:00,TMAX,178
GHCND:USC00030064,AR,2020-03-12T00:00:00,TMIN,67
GHCND:USC00030064,AR,2020-03-13T00:00:00,PRCP,64
GHCND:USC00030064,AR,2020-03-13T00:00:00,TMAX,233
GHCND:USC00030064,AR,2020-03-13T00:00:00,TMIN,117
GHCND:USC00030064,AR,2020-03-14T00:00:00,PRCP,13
GHCND:USC00030064,AR,2020-03-14T00:00:00,TMAX,117
GHCND:USC00030064,AR,2020-03-14T00:00:00,TMIN,61
GHCND:USC00030064,AR,2020-03-15T00:00:00,PRCP,102
GHCND:USC00030064,AR,2020-03-15T00:00:00,TMAX,67
GHCND:USC00030064,AR,2020-03-15T00:00:00,TMIN,44
GHCND:USC00030064,AR,2020-03-16T00:00:00,PRCP,38
GHCND:USC00030064,AR,2020-03-16T00:00:00,TMAX,56
GHCND:USC00030064,AR,2020-03-16T00:00:00,TMIN,33
GHCND:USC00030064,AR,2020-03-17T00:00:00,PRCP,112
GHCND:USC00030064,AR,2020-03-17T00:00:00,TMAX,72
GHCND:USC00030064,AR,2020-03-17T00:00:00,TMIN,39
GHCND:USC00030064,AR,2020-03-18T00:00:00,PRCP,97
GHCND:USC00030064,AR,2020-03-18T00:00:00,TMAX,111
GHCND:USC00030064,AR,2020-03-18T00:00:00,TMIN,67
GHCND:USC00030064,AR,2020-03-19T00:00:00,PRCP,79
GHCND:USC00030064,AR,2020-03-19T00:00:00,TMAX,178
GHCND:USC00030064,AR,2020-03-19T00:00:00,TMIN,89
GHCND:USC00030064,AR,2020-03-20T00:00:00,PRCP,25
GHCND:USC00030064,AR,2020-03-20T00:00:00,TMAX,217
GHCND:USC00030064,AR,2020-03-20T00:00:00,TMIN,172
GHCND:USC00030064,AR,2020-03-21T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-03-21T00:00:00,TMAX,178
GHCND:USC00030064,AR,2020-03-21T00:00:00,TMIN,39
GHCND:USC00030064,AR,2020-03-22T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-03-22T00:00:00,TMAX,100
GHCND:USC00030064,AR,2020-03-22T00:00:00,TMIN,39
GHCND:USC00030064,AR,2020-03-23T00:00:00,PRCP,102
GHCND:USC00030064,AR,2020-03-23T00:00:00,TMAX,78
GHCND:USC00030064,AR,2020-03-23T00:00:00,TMIN,33
GHCND:USC00030064,AR,2020-03-24T00:00:00,PRCP,76
GHCND:USC00030064,AR,2020-03-24T00:00:00,TMAX,139
GHCND:USC00030064,AR,2020-03-24T00:00:00,TMIN,72
GHCND:USC00030064,AR,2020-03-25T00:00:00,PRCP,53
GHCND:USC00030064,AR,2020-03-25T00:00:00,TMAX,139
GHCND:USC00030064,AR,2020-03-25T00:00:00,TMIN,83
GHCND:USC00030064,AR,2020-03-26T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-03-26T00:00:00,TMAX,117
GHCND:USC00030064,AR,2020-03-26T00:00:00,TMIN,72
GHCND:USC00030064,AR,2020-03-27T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-03-27T00:00:00,TMAX,272
GHCND:USC00030064,AR,2020-03-27T00:00:00,TMIN,72
GHCND:USC00030064,AR,2020-03-28T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-03-28T00:00:00,TMAX,256
GHCND:USC00030064,AR,2020-03-28T00:00:00,TMIN,178
GHCND:USC00030064,AR,2020-03-29T00:00:00,PRCP,178
GHCND:USC00030064,AR,2020-03-29T00:00:00,TMAX,233
GHCND:USC00030064,AR,2020-03-29T00:00:00,TMIN,117
GHCND:USC00030064,AR,2020-03-30T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-03-30T00:00:00,TMAX,222
GHCND:USC00030064,AR,2020-03-30T00:00:00,TMIN,100
GHCND:USC00030064,AR,2020-03-31T00:00:00,PRCP,254
GHCND:USC00030064,AR,2020-03-31T00:00:00,TMAX,172
GHCND:USC00030064,AR,2020-03-31T00:00:00,TMIN,94
GHCND:USC00030064,AR,2020-04-01T00:00:00,PRCP,56
GHCND:USC00030064,AR,2020-04-01T00:00:00,TMAX,183
GHCND:USC00030064,AR,2020-04-01T00:00:00,TMIN,72
GHCND:USC00030064,AR,2020-04-02T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-04-02T00:00:00,TMAX,183
GHCND:USC00030064,AR,2020-04-02T00:00:00,TMIN,72
GHCND:USC00030064,AR,2020-04-03T00:00:00,PRCP,20
GHCND:USC00030064,AR,2020-04-03T00:00:00,TMAX,211
GHCND:USC00030064,AR,2020-04-03T00:00:00,TMIN,100
GHCND:USC00030064,AR,2020-04-04T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-04-04T00:00:00,TMAX,183
GHCND:USC00030064,AR,2020-04-04T00:00:00,TMIN,94
GHCND:USC00030064,AR,2020-04-05T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-04-05T00:00:00,TMAX,133
GHCND:USC00030064,AR,2020-04-05T00:00:00,TMIN,83
GHCND:USC00030064,AR,2020-04-06T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-04-06T00:00:00,TMAX,206
GHCND:USC00030064,AR,2020-04-06T00:00:00,TMIN,89
GHCND:USC00030064,AR,2020-04-07T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-04-07T00:00:00,TMAX,250
GHCND:USC00030064,AR,2020-04-07T00:00:00,TMIN,117
GHCND:USC00030064,AR,2020-04-08T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-04-08T00:00:00,TMAX,250
GHCND:USC00030064,AR,2020-04-08T00:00:00,TMIN,167
GHCND:USC00030064,AR,2020-04-09T00:00:00,PRCP,84
GHCND:USC00030064,AR,2020-04-09T00:00:00,TMAX,300
GHCND:USC00030064,AR,2020-04-09T00:00:00,TMIN,122
GHCND:USC00030064,AR,2020-04-10T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-04-10T00:00:00,TMAX,206
GHCND:USC00030064,AR,2020-04-10T00:00:00,TMIN,39
GHCND:USC00030064,AR,2020-04-11T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-04-11T00:00:00,TMAX,139
GHCND:USC00030064,AR,2020-04-11T00:00:00,TMIN,39
GHCND:USC00030064,AR,2020-04-12T00:00:00,PRCP,114
GHCND:USC00030064,AR,2020-04-12T00:00:00,TMAX,211
GHCND:USC00030064,AR,2020-04-12T00:00:00,TMIN,56
GHCND:USC00030064,AR,2020-04-13T00:00:00,PRCP,292
GHCND:USC00030064,AR,2020-04-13T00:00:00,TMAX,189
GHCND:USC00030064,AR,2020-04-13T00:00:00,TMIN,39
GHCND:USC00030064,AR,2020-04-14T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-04-14T00:00:00,TMAX,106
GHCND:USC00030064,AR,2020-04-14T00:00:00,TMIN,39
GHCND:USC00030064,AR,2020-04-15T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-04-15T00:00:00,TMAX,100
GHCND:USC00030064,AR,2020-04-15T00:00:00,TMIN,28
GHCND:USC00030064,AR,2020-04-16T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-04-16T00:00:00,TMAX,178
GHCND:USC00030064,AR,2020-04-16T00:00:00,TMIN,28
GHCND:USC00030064,AR,2020-04-17T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-04-17T00:00:00,TMAX,194
GHCND:USC00030064,AR,2020-04-17T00:00:00,TMIN,39
GHCND:USC00030064,AR,2020-04-18T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-04-18T00:00:00,TMAX,194
GHCND:USC00030064,AR,2020-04-18T00:00:00,TMIN,28
GHCND:USC00030064,AR,2020-04-19T00:00:00,PRCP,51
GHCND:USC00030064,AR,2020-04-19T00:00:00,TMAX,156
GHCND:USC00030064,AR,2020-04-19T00:00:00,TMIN,22
GHCND:USC00030064,AR,2020-04-20T00:00:00,PRCP,25
GHCND:USC00030064,AR,2020-04-20T00:00:00,TMAX,144
GHCND:USC00030064,AR,2020-04-20T00:00:00,TMIN,83
GHCND:USC00030064,AR,2020-04-21T00:00:00,PRCP,13
GHCND:USC00030064,AR,2020-04-21T00:00:00,TMAX,233
GHCND:USC00030064,AR,2020-04-21T00:00:00,TMIN,100
GHCND:USC00030064,AR,2020-04-22T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-04-22T00:00:00,TMAX,250
GHCND:USC00030064,AR,2020-04-22T00:00:00,TMIN,111
GHCND:USC00030064,AR,2020-04-23T00:00:00,PRCP,173
GHCND:USC00030064,AR,2020-04-23T00:00:00,TMAX,178
GHCND:USC00030064,AR,2020-04-23T00:00:00,TMIN,122
GHCND:USC00030064,AR,2020-04-24T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-04-24T00:00:00,TMAX,178
GHCND:USC00030064,AR,2020-04-24T00:00:00,TMIN,94
GHCND:USC00030064,AR,2020-04-25T00:00:00,PRCP,102
GHCND:USC00030064,AR,2020-04-25T00:00:00,TMAX,194
GHCND:USC00030064,AR,2020-04-25T00:00:00,TMIN,100
GHCND:USC00030064,AR,2020-04-26T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-04-26T00:00:00,TMAX,172
GHCND:USC00030064,AR,2020-04-26T00:00:00,TMIN,83
GHCND:USC00030064,AR,2020-04-27T00:00:00,PRCP,0
GHCND:USC00030064,AR,2020-04-27T00:00:00,TMAX,217
GHCND:USC00030064,AR,2020-04-27T00:00:00,TMIN,89
